state_index,split,predicted_delta,teacher_delta,teacher_best_delta,bucket_group,seat,pilot_gate_label
5303,test,-0.17164850234985352,0.0,0.85964575,predicted_high_regret,second,gray
5318,test,1.7913861274719238,-1.311509132385254,0.0,predicted_high_regret,first,negative
5325,test,0.11192178726196289,0.0,0.0,predicted_high_regret,second,negative
5339,test,-2.491154909133911,-0.9322943687438965,0.31089254687500034,predicted_high_regret,first,gray
5347,test,0.7504491806030273,0.2624473571777344,0.26244755468750025,predicted_high_regret,first,gray
5363,test,5.529641628265381,12.328534126281738,12.328533703125,predicted_high_regret,second,positive
5366,test,1.7013678550720215,-1.3869524002075195,0.7514201484375,predicted_high_regret,first,gray
5367,test,4.162918567657471,-0.8823165893554688,0.0,predicted_high_regret,first,negative
5368,test,0.03746509552001953,-0.11401081085205078,0.0,predicted_high_regret,first,negative
5371,test,-0.44103002548217773,0.0,0.0,predicted_high_regret,second,negative
5372,test,2.703850746154785,0.0,0.3386568906249998,predicted_high_regret,second,gray
5373,test,-10.755186080932617,0.0,0.0,predicted_high_regret,first,negative
5376,test,-1.1622164249420166,0.2743077278137207,1.0661269765624999,predicted_high_regret,first,gray
5379,test,-0.008929252624511719,0.5726487636566162,0.5726487578124999,predicted_high_regret,second,gray
5380,test,2.4552831649780273,0.37691566348075867,0.3993995937500002,predicted_high_regret,first,gray
5383,test,-12.279109001159668,-6.780621528625488,0.0,predicted_high_regret,second,negative
5384,test,1.4437503814697266,0.6202151775360107,0.6202151015625001,predicted_high_regret,second,gray
5399,test,-0.8937106132507324,-0.17302441596984863,0.0,predicted_high_regret,second,negative
5402,test,0.7024240493774414,2.9379289150238037,4.05177228125,predicted_high_regret,second,positive
5405,test,-2.040884494781494,-1.737635612487793,0.7155350937499989,predicted_high_regret,second,gray
5424,test,3.8813929557800293,-1.8038549423217773,0.22985232812499845,predicted_high_regret,first,gray
5430,test,-1.613699197769165,-1.730094075202942,1.2514780234374996,predicted_high_regret,second,gray
5433,test,0.7340302467346191,0.0,0.24215003906249954,predicted_high_regret,first,gray
5438,test,-0.6357645988464355,0.0,0.0,predicted_high_regret,second,negative
5451,test,-1.1336159706115723,0.0,3.336824671875,predicted_high_regret,first,positive
5453,test,-0.890195369720459,-0.0842551589012146,0.0,predicted_high_regret,second,negative
5454,test,0.8365249633789062,0.0,2.5138677031249994,predicted_high_regret,first,gray
5459,test,-0.37013769149780273,4.474084854125977,4.5803199375,predicted_high_regret,second,positive
5464,test,1.654554843902588,-0.6747902631759644,0.9280051250000001,predicted_high_regret,first,gray
5484,test,-0.5149023532867432,0.014054298400878906,0.014055007812499909,predicted_high_regret,first,negative
5486,test,-0.08425617218017578,-0.3049955368041992,0.04959439062499982,predicted_high_regret,first,negative
5487,test,1.1119723320007324,-0.6806870698928833,0.23119755468750003,predicted_high_regret,first,gray
5488,test,0.09003114700317383,0.0,0.0,predicted_high_regret,first,negative
5492,test,-1.4417226314544678,-2.8040878772735596,0.0,predicted_high_regret,second,negative
5495,test,1.0548348426818848,-2.4560863971710205,0.0,predicted_high_regret,second,negative
5502,test,-2.279052734375,0.0,0.0,predicted_high_regret,second,negative
5503,test,-1.2729458808898926,1.0967774391174316,1.9313409375,predicted_high_regret,second,gray
5511,test,2.1916589736938477,0.0,0.880513703125,predicted_high_regret,first,gray
5522,test,-1.3440792560577393,0.13943815231323242,1.7540186328124996,predicted_high_regret,second,gray
5530,test,-1.5279176235198975,0.0,0.0,predicted_high_regret,first,negative
5531,test,-1.0594165325164795,3.9361343383789062,3.936134359375,predicted_high_regret,second,positive
5533,test,0.7331204414367676,-2.2730631828308105,1.0264651015624997,predicted_high_regret,first,gray
5536,test,0.8015108108520508,0.0,2.2409461328124998,predicted_high_regret,second,positive
5541,test,2.623298168182373,0.0,0.0,predicted_high_regret,second,negative
5545,test,1.5227036476135254,0.455078125,0.9844873828124996,predicted_high_regret,second,gray
5546,test,-1.489419937133789,-4.392120361328125,0.0,predicted_high_regret,first,negative
5547,test,0.7865447998046875,0.0,0.5307919453125,predicted_high_regret,second,gray
5554,test,0.13360023498535156,0.3393850326538086,0.33938569531250096,predicted_high_regret,first,gray
5556,test,-2.9249989986419678,0.4640026092529297,0.47376818750000016,predicted_high_regret,second,gray
5558,test,-1.8723130226135254,0.24800944328308105,0.2480094140625002,predicted_high_regret,first,gray
5566,test,-1.9986727237701416,-2.9146499633789062,0.0,predicted_high_regret,second,negative
5579,test,-2.0119197368621826,-1.385157585144043,0.9186226328125002,predicted_high_regret,second,gray
5581,test,1.796950340270996,0.0,1.6142808046875001,predicted_high_regret,second,gray
5582,test,1.2045793533325195,-2.420659065246582,4.255605671875,predicted_high_regret,first,positive
5589,test,-7.25676965713501,0.11328125,0.18474314843749995,predicted_high_regret,first,gray
5598,test,5.392172336578369,0.0,0.0,predicted_high_regret,first,negative
5603,test,5.96599817276001,3.397642135620117,3.3976422968749986,predicted_high_regret,second,positive
5612,test,-1.4216251373291016,-0.22652530670166016,0.41302548437499986,predicted_high_regret,second,gray
5616,test,5.881252765655518,8.402650833129883,8.4026519609375,predicted_high_regret,second,positive
5617,test,-2.7971913814544678,-2.418668270111084,1.7006388984375,predicted_high_regret,first,gray
5629,test,-0.8392395973205566,0.9827675819396973,0.9827675468750003,predicted_high_regret,first,gray
5637,test,4.117983341217041,0.0,0.0,predicted_high_regret,second,negative
5645,test,0.41748476028442383,-1.1275324821472168,0.769456328125,predicted_high_regret,first,gray
5657,test,1.8819756507873535,-2.772221803665161,1.2127033203125,predicted_high_regret,second,gray
5661,test,0.0641026496887207,0.0,0.0,predicted_high_regret,first,negative
5669,test,-3.3618884086608887,0.5116438865661621,2.3441791171875,predicted_high_regret,second,gray
5674,test,5.3446269035339355,0.0,3.2055447031249997,predicted_high_regret,first,positive
5680,test,-0.6878764629364014,0.0,2.4507427578125003,predicted_high_regret,second,gray
5684,test,-1.2242591381072998,0.11600065231323242,0.2249175859374999,predicted_high_regret,first,gray
5687,test,-0.2217559814453125,1.665482521057129,1.6654826484374996,predicted_high_regret,first,gray
5688,test,-0.8856720924377441,0.7676734924316406,1.2070891250000004,predicted_high_regret,second,gray
5692,test,2.7506093978881836,0.4288463592529297,0.42884631249999927,predicted_high_regret,first,gray
5693,test,-4.375541687011719,0.844403862953186,0.8444038828125,predicted_high_regret,second,gray
5698,test,0.9644174575805664,1.1074223518371582,2.257812500000001,predicted_high_regret,second,gray
5730,test,4.065528392791748,1.3767659664154053,1.3767658203125004,predicted_high_regret,second,gray
5740,test,0.5759696960449219,-0.5756759643554688,1.7880340078124997,predicted_high_regret,first,gray
5747,test,1.10551118850708,0.0,1.309509859375,predicted_high_regret,first,gray
5751,test,-1.475492000579834,0.09842252731323242,0.17302439843750061,predicted_high_regret,first,gray
5753,test,-2.8882665634155273,-0.16716480255126953,3.6854804765624998,predicted_high_regret,second,positive
5754,test,-1.8970768451690674,0.727665901184082,1.1693803750000002,predicted_high_regret,second,gray
5768,test,-9.046621322631836,-2.9890475273132324,0.0,predicted_high_regret,first,negative
5778,test,-0.48137950897216797,0.0,0.13242936718749987,predicted_high_regret,second,gray
5781,test,1.7654056549072266,0.0,0.0,predicted_high_regret,first,negative
5789,test,-2.5033392906188965,-0.9122676849365234,0.33666630468750025,predicted_high_regret,first,gray
5791,test,1.566622257232666,-2.1743319034576416,1.4635189375,predicted_high_regret,second,gray
5794,test,0.32750511169433594,0.0,0.0,predicted_high_regret,second,negative
5803,test,-3.657456398010254,2.2109460830688477,2.2109460234375,predicted_high_regret,second,gray
5805,test,-4.387131690979004,-0.02734375,0.28197880468750025,predicted_high_regret,second,gray
5807,test,-1.1370604038238525,0.0,4.1665656484374995,predicted_high_regret,second,positive
5814,test,3.8476815223693848,-0.9510221481323242,0.08222707812499941,predicted_high_regret,second,gray
5833,test,-4.9628801345825195,-5.14332389831543,0.12810252343750017,predicted_high_regret,second,gray
5834,test,4.92698335647583,0.0,1.8167604453125001,predicted_high_regret,first,gray
5838,test,-0.6901636123657227,0.0,0.0,predicted_high_regret,second,negative
5851,test,1.3443899154663086,0.0,0.42260380468750003,predicted_high_regret,first,gray
5854,test,4.47741174697876,4.23043966293335,4.230439812499999,predicted_high_regret,second,positive
5858,test,-1.4904072284698486,-3.1050567626953125,0.13357876562499982,predicted_high_regret,second,gray
5867,test,1.7966222763061523,-3.1248128414154053,0.3182469921874995,predicted_high_regret,first,gray
5870,test,-0.8583941459655762,0.1253833770751953,0.36596317968749936,predicted_high_regret,first,gray
5873,test,1.8763723373413086,3.1279149055480957,3.127915218750001,predicted_high_regret,first,positive
5876,test,-1.9070982933044434,-0.81974196434021,0.0,predicted_high_regret,first,negative
5887,test,1.8432822227478027,0.0,0.5628082109374999,predicted_high_regret,first,gray
5888,test,-5.217266082763672,-2.737457275390625,0.052734375,predicted_high_regret,first,gray
5902,test,3.135314464569092,0.1632213592529297,0.16322131250000016,predicted_high_regret,first,gray
5912,test,-3.7511000633239746,0.0,0.0,predicted_high_regret,second,negative
5923,test,2.153148651123047,0.0,0.0,predicted_high_regret,second,negative
5925,test,0.8836922645568848,5.4359846115112305,5.435984515625,predicted_high_regret,second,positive
5928,test,0.32808828353881836,-0.06717205047607422,1.3095558437499992,predicted_high_regret,second,gray
5948,test,1.474721908569336,0.0,0.0,predicted_high_regret,first,negative
5949,test,0.8422856330871582,1.8064160346984863,1.806415859375,predicted_high_regret,second,gray
5954,test,1.689070224761963,0.0,0.3272497187500001,predicted_high_regret,second,gray
5958,test,1.9217910766601562,0.0,0.15383882031250007,predicted_high_regret,second,gray
5961,test,2.9700727462768555,0.0,0.0,predicted_high_regret,first,negative
5980,test,1.8167352676391602,4.960796356201172,4.960796179687499,predicted_high_regret,second,positive
5988,test,0.9627175331115723,0.0,0.0,predicted_high_regret,second,negative
5990,test,5.888564586639404,13.558777809143066,13.558777687500001,predicted_high_regret,first,positive
5997,test,-4.449487209320068,1.8532159328460693,1.8532159375,predicted_high_regret,second,gray
6014,test,1.018136978149414,1.4206132888793945,2.58353484375,predicted_high_regret,first,positive
6015,test,-1.3422305583953857,0.025353193283081055,0.36767449218750015,predicted_high_regret,second,gray
6017,test,-8.661493301391602,0.9307990074157715,1.3361333281250003,predicted_high_regret,first,gray
6024,test,-5.268115043640137,1.296304702758789,1.2963045625,predicted_high_regret,first,gray
6032,test,-3.9314162731170654,0.0,0.0,predicted_high_regret,second,negative
6035,test,-1.9983651638031006,0.2749323844909668,0.5256988359374999,predicted_high_regret,second,gray
6037,test,-4.9366230964660645,-1.1366982460021973,1.0635370156250001,predicted_high_regret,second,gray
6041,test,2.811224937438965,0.0,0.0,predicted_high_regret,second,negative
6049,test,3.2744698524475098,9.871006965637207,9.871006937499999,predicted_high_regret,first,positive
6056,test,4.955244541168213,-0.5393710136413574,0.0,predicted_high_regret,first,negative
6061,test,3.346083641052246,0.0,0.0,predicted_high_regret,second,negative
6077,test,0.4859585762023926,-0.6686601638793945,0.0,predicted_high_regret,second,negative
6084,test,-0.06424713134765625,0.0,0.4168942734374994,predicted_high_regret,second,gray
6089,test,0.7237529754638672,0.0,0.8458614921874998,predicted_high_regret,first,gray
6090,test,1.8735637664794922,-1.2480926513671875,1.5231582265624999,predicted_high_regret,second,gray
6093,test,0.5250840187072754,0.0,0.5928713515624999,predicted_high_regret,first,gray
6095,test,4.404074192047119,0.0,1.475646390625,predicted_high_regret,second,gray
6101,test,-2.24725604057312,0.6384677886962891,1.9171939609374995,predicted_high_regret,second,gray
6111,test,1.1702008247375488,-0.091796875,0.05863121093750001,predicted_high_regret,second,gray
6112,test,1.1047401428222656,0.0,1.2966876953125,predicted_high_regret,second,gray
6122,test,-1.3328211307525635,1.6822948455810547,2.3630939453124995,predicted_high_regret,first,gray
6123,test,-1.745746374130249,-5.801301956176758,0.0,predicted_high_regret,second,negative
6135,test,2.8519463539123535,0.0,0.0,predicted_high_regret,first,negative
6138,test,-0.8320455551147461,0.0,0.0,predicted_high_regret,second,negative
6140,test,0.1357264518737793,0.4190807342529297,0.41908068750000016,predicted_high_regret,second,gray
6157,test,-0.19615411758422852,0.0,0.0,predicted_high_regret,first,negative
6158,test,-0.8899309635162354,1.382083773612976,1.3820836953125,predicted_high_regret,second,gray
6163,test,-1.7958321571350098,0.01171875,0.01171875,predicted_high_regret,first,negative
6170,test,0.6834497451782227,-0.9916172027587891,0.9527044062499996,predicted_high_regret,first,gray
6195,test,-2.9080538749694824,-0.4694788455963135,2.4128671171875,predicted_high_regret,second,positive
6202,test,1.6629056930541992,0.0,1.3490763984375,predicted_high_regret,first,gray
6207,test,2.477395534515381,0.0,4.5433058984375,predicted_high_regret,first,positive
6218,test,-0.14804506301879883,0.0,0.0,predicted_high_regret,second,negative
6222,test,1.5033540725708008,0.0,0.3956806484374997,predicted_high_regret,first,gray
6227,test,2.674983501434326,0.0,0.0,predicted_high_regret,first,negative
6233,test,0.8949069976806641,0.47258126735687256,0.7221607343749998,predicted_high_regret,first,gray
6248,test,-0.5845165252685547,0.0,0.0,predicted_high_regret,first,negative
6256,test,1.6251883506774902,1.6259245872497559,1.6259246328125,predicted_high_regret,first,gray
6277,test,1.4323668479919434,0.0,0.2538687890625,predicted_high_regret,second,gray
6290,test,-1.1078543663024902,0.09451627731323242,0.43492192968749954,predicted_high_regret,first,gray
6304,test,-2.969879150390625,0.40854883193969727,0.4085487968749999,predicted_high_regret,second,gray
6308,test,-0.6470019817352295,0.1146843433380127,0.5314662421875003,predicted_high_regret,first,gray
6309,test,1.2702999114990234,0.0,0.04193173437499986,predicted_high_regret,first,negative
6313,test,-0.024248123168945312,0.0,0.25114939843749995,predicted_high_regret,first,gray
6325,test,3.046985149383545,0.5452671051025391,0.6425032031250009,predicted_high_regret,first,gray
6326,test,2.513798236846924,-0.08551692962646484,0.0,predicted_high_regret,second,negative
6333,test,-0.13246870040893555,2.469637155532837,2.4696371718749996,predicted_high_regret,second,gray
6354,test,5.038819789886475,9.593392372131348,9.5933924375,predicted_high_regret,first,positive
6362,test,0.9129199981689453,2.77673602104187,2.7767358515625,predicted_high_regret,second,gray
6363,test,0.9253816604614258,9.88719367980957,10.5910851171875,predicted_high_regret,first,positive
6367,test,0.6287341117858887,0.02734375,0.837815703125,predicted_high_regret,second,gray
6370,test,-0.4256601333618164,-5.911818504333496,1.7290571249999998,predicted_high_regret,second,gray
6383,test,2.245115280151367,0.27925944328308105,0.35462756250000016,predicted_high_regret,first,gray
6385,test,-0.2110757827758789,-2.272221803665161,0.0,predicted_high_regret,first,negative
6387,test,-2.0229761600494385,0.6472132205963135,1.2174507578124998,predicted_high_regret,second,gray
6388,test,-1.440877914428711,5.848477363586426,5.848477023437501,predicted_high_regret,first,positive
6394,test,1.6830368041992188,1.5511350631713867,1.5511354453125001,predicted_high_regret,second,gray
6397,test,0.20571565628051758,-2.167248249053955,0.0,predicted_high_regret,second,negative
6405,test,2.9910573959350586,0.0,0.48901005468749936,predicted_high_regret,second,gray
6411,test,3.373687267303467,-0.09608602523803711,2.4286300703125,predicted_high_regret,first,positive
6419,test,0.12654781341552734,-0.6229345798492432,0.05671554687500002,predicted_high_regret,second,gray
6438,test,-2.2266945838928223,0.0,1.0248951093749998,predicted_high_regret,first,gray
6439,test,1.357503890991211,3.9229581356048584,3.9229580000000004,predicted_high_regret,first,positive
6446,test,-0.05745553970336914,-3.907911777496338,0.0,predicted_high_regret,first,negative
6447,test,2.2004055976867676,0.5062048435211182,0.5062050468749999,predicted_high_regret,second,gray
6472,test,-2.416766881942749,0.0,1.8506463906249992,predicted_high_regret,first,gray
6473,test,1.2406888008117676,-3.9919795989990234,0.0,predicted_high_regret,first,negative
6488,test,2.3241982460021973,-1.049678087234497,0.0,predicted_high_regret,first,negative
6494,test,-3.7230546474456787,1.3283958435058594,1.3830832500000003,predicted_high_regret,second,gray
6498,test,-4.0877299308776855,0.34880542755126953,0.5159332109375008,predicted_high_regret,first,gray
6511,test,1.591395378112793,2.1597442626953125,2.1597441796875,predicted_high_regret,second,gray
6515,test,1.3470335006713867,-7.234437942504883,0.0,predicted_high_regret,first,negative
6516,test,-1.5698466300964355,-0.28511905670166016,4.947011921875,predicted_high_regret,first,positive
6523,test,-4.619960784912109,-0.7552223205566406,0.07065817187500034,predicted_high_regret,first,gray
6525,test,1.086958408355713,-3.765483856201172,0.12848565624999997,predicted_high_regret,second,gray
6526,test,0.7427749633789062,-0.5659482479095459,1.2955008359375002,predicted_high_regret,second,gray
6533,test,1.3348140716552734,-4.968842029571533,0.0,predicted_high_regret,first,negative
6536,test,3.270139694213867,0.0,0.0,predicted_high_regret,first,negative
6539,test,0.29526853561401367,-2.1957788467407227,0.0,predicted_high_regret,second,negative
6541,test,0.5828037261962891,1.5134849548339844,1.5134845703124995,predicted_high_regret,second,gray
6547,test,-3.7551069259643555,0.0,0.37454194531250007,predicted_high_regret,second,gray
6548,test,-1.4154574871063232,-0.11090755462646484,0.052734375,predicted_high_regret,first,gray
6558,test,-1.7247228622436523,-1.817713975906372,0.3601038046874998,predicted_high_regret,first,gray
6566,test,-3.2510437965393066,0.8397316932678223,0.9522088906250001,predicted_high_regret,second,gray
6585,test,-3.054971933364868,0.0,0.0,predicted_high_regret,first,negative
6595,test,0.6286330223083496,-0.3386192321777344,0.0,predicted_high_regret,second,negative
6604,test,-0.724719762802124,-1.7618396282196045,0.0,predicted_high_regret,second,negative
6607,test,-1.7812087535858154,0.0,0.0,predicted_high_regret,second,negative
6635,test,-3.821201801300049,0.0,0.17769691406249954,predicted_high_regret,first,gray
6639,test,-2.1639633178710938,2.5831892490386963,2.5831891718749995,predicted_high_regret,first,positive
6642,test,-2.793095588684082,-0.1749401092529297,0.36010380468750114,predicted_high_regret,second,gray
6644,test,2.0858936309814453,-1.662558913230896,0.5730318906249998,predicted_high_regret,second,gray
6667,test,-4.409358024597168,-0.28082942962646484,9.112457109374999,predicted_high_regret,first,positive
6668,test,-0.4013791084289551,1.2061152458190918,1.2061151406250001,predicted_high_regret,first,gray
6675,test,4.234009265899658,0.0,0.0,predicted_high_regret,second,negative
6677,test,0.11754417419433594,-1.1815282106399536,0.3558144218749999,predicted_high_regret,first,gray
6685,test,0.7977643013000488,0.0,0.0,predicted_high_regret,first,negative
6697,test,-1.2396337985992432,-1.8222452402114868,1.8857651796875,predicted_high_regret,first,gray
6700,test,-0.06913042068481445,-0.4909172058105469,0.0,predicted_high_regret,second,negative
6707,test,-4.506856918334961,-3.8549818992614746,0.0,predicted_high_regret,second,negative
6714,test,-2.43711256980896,0.0,1.3661590078125,predicted_high_regret,first,gray
6724,test,0.7934556007385254,2.594599723815918,2.7012553203125,predicted_high_regret,first,gray
6730,test,-0.7017087936401367,-1.5104568004608154,0.0,predicted_high_regret,first,negative
6734,test,-2.3069136142730713,0.05235123634338379,2.2742122890625,predicted_high_regret,second,gray
6738,test,3.7495226860046387,0.0,1.8413848046875003,predicted_high_regret,second,gray
6772,test,-2.0175485610961914,-1.4341723918914795,0.0,predicted_high_regret,second,negative
6775,test,-0.5693914890289307,-0.7275042533874512,5.828254429687499,predicted_high_regret,second,positive
6776,test,-4.929867267608643,1.0625,2.4373876171875,predicted_high_regret,second,positive
6777,test,-1.1224761009216309,0.030063152313232422,0.3250973984375003,predicted_high_regret,second,gray
6779,test,1.4989128112792969,0.6487457156181335,0.6487457109375,predicted_high_regret,first,gray
6783,test,3.476883888244629,0.0,0.0,predicted_high_regret,first,negative
6785,test,-0.8242676258087158,-0.8475441932678223,2.106022140625,predicted_high_regret,first,positive
6792,test,-1.286710262298584,-0.9084365367889404,0.2679237968749999,predicted_high_regret,second,gray
6793,test,-0.2697920799255371,2.9156033992767334,2.9156035546875,predicted_high_regret,first,positive
6795,test,-7.412400245666504,-1.663604497909546,0.0,predicted_high_regret,second,negative
6803,test,-2.2740464210510254,-4.853916168212891,1.4482277187499997,predicted_high_regret,first,gray
6821,test,-1.573777437210083,0.0,1.9866652734374997,predicted_high_regret,first,positive
6840,test,1.5202569961547852,0.0,0.0,predicted_high_regret,first,negative
6842,test,0.8149595260620117,0.0,0.9083240312499998,predicted_high_regret,second,gray
6844,test,3.269547939300537,13.27741527557373,14.3969016015625,predicted_high_regret,first,positive
6845,test,0.5121340751647949,-1.24491548538208,0.0,predicted_high_regret,second,negative
6850,test,1.8407979011535645,0.0,0.7533732734375,predicted_high_regret,second,gray
6861,test,1.2802858352661133,0.11174869537353516,0.11174871875000036,predicted_high_regret,first,gray
6864,test,0.7560887336730957,-2.0735361576080322,0.0,predicted_high_regret,second,negative
6865,test,0.9383964538574219,0.0,0.0,predicted_high_regret,second,negative
6868,test,0.8557095527648926,-0.8780279159545898,0.0,predicted_high_regret,second,negative
6881,test,6.101369380950928,-0.4897761344909668,0.49272899999999975,predicted_high_regret,first,gray
6886,test,2.0008068084716797,0.0,0.01210188281250002,predicted_high_regret,second,negative
6889,test,2.2648167610168457,0.0,0.16521189843749973,predicted_high_regret,first,gray
6911,test,2.659273624420166,0.0,0.15353060937499974,predicted_high_regret,second,gray
6915,test,-1.9729180335998535,2.0708541870117188,2.451217859375,predicted_high_regret,second,gray
6934,test,-0.6722927093505859,2.4179773330688477,2.4179772734375,predicted_high_regret,second,positive
6937,test,2.6266627311706543,0.9704780578613281,0.9704783593749999,predicted_high_regret,second,gray
6938,test,1.884429931640625,4.161584854125977,4.161584921875001,predicted_high_regret,first,positive
6943,test,-1.2184972763061523,-0.1328125,0.06954623437500018,predicted_high_regret,first,gray
6944,test,0.6357975006103516,12.699328422546387,13.186842749999999,predicted_high_regret,first,positive
6946,test,0.6700344085693359,0.005859375,1.78500640625,predicted_high_regret,first,gray
6950,test,-2.417175769805908,3.5041308403015137,3.7737371875,predicted_high_regret,first,positive
6956,test,-1.9668409824371338,0.6510820388793945,1.1006089296875001,predicted_high_regret,second,gray
6984,test,0.36419200897216797,0.0,0.03944563281249991,predicted_high_regret,second,negative
6988,test,3.4263505935668945,-0.7846606969833374,0.9530500781250002,predicted_high_regret,first,gray
6991,test,1.4314446449279785,-0.0054759979248046875,0.0,predicted_high_regret,second,negative
6995,test,-8.529722213745117,-0.02110123634338379,0.0,predicted_high_regret,second,negative
6996,test,-7.540488243103027,0.0,0.4300331718750001,predicted_high_regret,second,gray
7000,test,3.6157069206237793,3.268540382385254,3.26854021875,predicted_high_regret,second,positive
7002,test,1.3029265403747559,-5.214094161987305,0.05426690625000008,predicted_high_regret,first,gray
7005,test,-1.6215920448303223,-1.1728745698928833,0.0,predicted_high_regret,second,negative
7013,test,0.20702457427978516,2.821162223815918,2.8211622109374996,predicted_high_regret,first,gray
7021,test,3.0413103103637695,0.057557106018066406,0.7287863750000003,predicted_high_regret,first,gray
7022,test,1.159712791442871,0.5851335525512695,1.0199143828125,predicted_high_regret,first,gray
7026,test,-1.1859803199768066,-1.4020816087722778,0.0,predicted_high_regret,first,negative
7036,test,0.43297290802001953,0.38089680671691895,0.8255179921875001,predicted_high_regret,first,gray
7043,test,2.331679344177246,1.1663241386413574,1.1663238359374999,predicted_high_regret,second,gray
7053,test,0.48803186416625977,0.14610125124454498,0.64131634375,predicted_high_regret,first,gray
7062,test,0.12353086471557617,0.0,0.0441181484375015,predicted_high_regret,first,negative
7063,test,-8.896251678466797,-1.6548011302947998,2.1126358906249996,predicted_high_regret,second,gray
7072,test,-1.2730059623718262,-0.13556909561157227,0.03040881250000016,predicted_high_regret,second,negative
7079,test,-2.3069517612457275,-1.8553190231323242,0.0,predicted_high_regret,first,negative
7104,test,1.478682041168213,-1.0862083435058594,0.181640625,predicted_high_regret,second,gray
7115,test,0.4957714080810547,-2.893923759460449,0.0,predicted_high_regret,first,negative
7120,test,1.1278676986694336,0.0,0.0,predicted_high_regret,first,negative
7130,test,0.07167673110961914,1.0381460189819336,1.09945953125,predicted_high_regret,first,gray
7133,test,-1.1810989379882812,-0.3514871597290039,0.08241438281249991,predicted_high_regret,second,gray
7138,test,0.7752609252929688,-4.22844934463501,0.0,predicted_high_regret,second,negative
7156,test,3.064162254333496,-0.2624473571777344,0.37496253906249954,predicted_high_regret,second,gray
7167,test,-0.5659365653991699,0.7139649391174316,2.563657921875,predicted_high_regret,second,positive
7170,test,-1.1913659572601318,1.488243579864502,1.4882437890625004,predicted_high_regret,second,gray
7173,test,3.517035484313965,-3.8066115379333496,0.0,predicted_high_regret,second,negative
7175,test,-1.5943186283111572,0.6405501365661621,0.7702225937499998,predicted_high_regret,first,gray
7178,test,0.1885056495666504,0.0,0.0,predicted_high_regret,first,negative
7185,test,-1.6639306545257568,0.30698633193969727,0.30698629687500034,predicted_high_regret,first,gray
7193,test,2.58255672454834,0.0,0.0,predicted_high_regret,second,negative
7196,test,0.7100539207458496,0.9803564548492432,0.9803563671874995,predicted_high_regret,second,gray
7199,test,2.5007452964782715,0.0,0.0,predicted_high_regret,first,negative
7200,test,4.209625720977783,0.0,0.0,predicted_high_regret,first,negative
7212,test,1.3880300521850586,0.6426156759262085,0.8382737578125001,predicted_high_regret,second,gray
7213,test,-2.394967794418335,1.5908058881759644,3.2753991484375,predicted_high_regret,second,positive
7215,test,-0.326352596282959,0.0,0.0,predicted_high_regret,second,negative
7227,test,3.671281337738037,0.0,0.0,predicted_high_regret,first,negative
7240,test,0.7946453094482422,2.130176544189453,2.1301765546875,predicted_high_regret,second,gray
7245,test,-1.5792357921600342,-0.5491364002227783,0.30549122656250005,predicted_high_regret,second,gray
7251,test,-0.799419641494751,0.1216268539428711,0.8260594921875002,predicted_high_regret,first,gray
7253,test,-4.875431537628174,0.0,0.0,predicted_high_regret,first,negative
7268,test,6.172814846038818,0.24100112915039062,0.2410006406250016,predicted_high_regret,second,gray
7271,test,-2.1421115398406982,-1.7837448120117188,0.0,predicted_high_regret,first,negative
7277,test,4.110877513885498,0.293426513671875,0.29652932812499966,predicted_high_regret,first,gray
7284,test,-0.7657108306884766,0.048099517822265625,0.04809932031250064,predicted_high_regret,second,negative
7287,test,-1.3889124393463135,-1.1912188529968262,0.94462115625,predicted_high_regret,second,gray
7290,test,1.141981601715088,3.2251505851745605,3.2657833671875,predicted_high_regret,second,positive
7301,test,3.708465099334717,0.0,0.0,predicted_high_regret,first,negative
7308,test,1.2595901489257812,0.4534332752227783,0.45343321093750033,predicted_high_regret,second,gray
7347,test,-0.46433472633361816,0.04419302940368652,0.455003203125,predicted_high_regret,second,gray
7350,test,0.2944660186767578,-0.00038313865661621094,0.0,predicted_high_regret,first,negative
7351,test,1.2993254661560059,1.149895191192627,1.3643182656250001,predicted_high_regret,second,gray
7352,test,-0.9848856925964355,2.0864038467407227,2.0864040781249997,predicted_high_regret,second,gray
7362,test,1.896481990814209,0.0,0.921857953125,predicted_high_regret,first,gray
7365,test,2.127777576446533,0.0,0.24134631250000016,predicted_high_regret,second,gray
7380,test,1.1941332817077637,0.0,0.562574921875,predicted_high_regret,second,gray
7397,test,0.5436239242553711,0.43393945693969727,0.43393942187500034,predicted_high_regret,first,gray
7408,test,-0.27068042755126953,0.15816563367843628,0.7779976328124999,predicted_high_regret,first,gray
7417,test,0.12825345993041992,0.45818042755126953,1.0592476328125002,predicted_high_regret,first,gray
7422,test,-2.2013847827911377,0.42536067962646484,0.7135819687499989,predicted_high_regret,second,gray
7430,test,-1.7023875713348389,0.0,0.0,predicted_high_regret,first,negative
7431,test,3.08805513381958,7.2982659339904785,7.2982662109375,predicted_high_regret,second,positive
7440,test,0.6944484710693359,-0.07460212707519531,0.050473039062500114,predicted_high_regret,first,gray
7443,test,5.649366855621338,-2.244187355041504,0.0,predicted_high_regret,first,negative
7451,test,-1.5953564643859863,0.7264875173568726,2.1919102890624993,predicted_high_regret,first,gray
7461,test,0.841458797454834,0.8745040893554688,0.8745044843749996,predicted_high_regret,second,gray
